label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
0,0,0.003317,0,0,0.093641,0.066,0.02,0,0.066,0,0.1,0,0,14,1481,115700,442031,664216,664522,664921,676733,677367,678923,732184,850419,1147444,1150512,1150553,1192890,1528983,1528997,1533946,1536021,1651080,1934144,1934163,1938489,2022810,2046288
0,0,0.069652,0.09,0.12,0.426766,0,0,0.3,0.606,0,0,0,0.12,16,1524,13846,415872,664224,664522,664782,676734,677367,677371,732220,749492,1147486,1150512,1150640,1163293,1528986,1529041,1533924,1536018,1537154,1934144,1934167,1934197,2022801,2022897
0,0.05,0.600332,0.01,0.44,0.002406,0.044,0.12,0.02,0.118,0.1,0.2,0,0.44,16,1475,2123,415734,664216,664522,664571,676733,677367,677979,732092,737528,1147341,1150513,1150801,1163152,1528982,1529170,1533924,1536018,1536131,1934144,1934164,1934255,2022801,2022897
0,0,0.003317,0,0,0.068344,0.01,0.08,0,0.104,0,0.1,0,0,14,1531,8330,415785,664217,664524,664551,676734,677367,677382,732146,743891,1147336,1150512,1150992,1163209,1528988,1529283,1533925,1536020,1542768,1934146,1934164,1934181,2022802,2023047
0,0.1,0.008292,0.02,0.5,0.004969,0.114,0.1,0.68,0.522,0.2,0.3,0,1,17,1484,2616,415778,664217,664523,666052,676734,677367,680451,732521,738035,1147769,1150512,1150595,1163709,1528982,1529013,1533925,1536020,1536643,1934144,1934166,1934182,2022803,2023015
0,0,0.004975,0.02,0,0.458359,0.074,0.08,0,0.022,0,0.1,0,0,14,1502,2779,416620,664216,664522,664796,676735,677367,677371,732368,738209,1147615,1150513,1150587,1163913,1528984,1529015,1534148,1536019,1536823,1934144,1934163,1934926,2022803,2023474
0,0,0.003317,0,0,1,0,0,0.14,0.016,0,0,0,0,15,1475,2032,415614,664218,664524,667462,676737,677368,677371,733467,737432,1148101,1150513,1150754,1163043,1528986,1529023,1533924,1536018,1536029,1934144,1934167,1934180,2022801,2022897
0,0,0.004975,0.12,0.12,0.048438,0.494,0.24,0.24,0.492,0,0.1,0,0.2,14,1644,18142,421871,664216,664522,664592,676733,677367,677395,732098,753839,1147348,1150513,1151529,1180533,1528982,1529316,1533924,1536018,1552983,1934144,1934163,1938625,2022801,2022897
0,0.4,1,0,0,0.000172,0,1,0.22,0.11,0.2,1,1,0,15,1644,2038,415609,664217,664522,664592,676736,677367,677395,732098,737439,1147348,1150512,1151191,1163044,1528982,1529316,1533924,1536018,1536030,1934144,1934163,1934184,2022801,2022897
1,0,0.039801,0.01,0.04,0.000641,0,0,0.04,0.004,0,0,0,0.04,26,1475,2187,415662,664217,664522,664606,676733,677367,677371,734347,737479,1147441,1150512,1152999,1163090,1528986,1529303,1533924,1536018,1536070,1934145,1934163,1934236,2022801,2022897
1,0.05,0.034826,0.14,0.22,0.010125,0.17,0.64,0.74,1,0.1,1,0.3,0.22,14,1491,2049,415625,664216,664523,664557,676733,677367,677464,732112,737450,1147358,1150516,1150569,1163053,1528988,1529032,1533924,1536018,1536043,1934144,1934163,1934187,2022801,2022897
0,0,0.008292,0.02,0.18,0.000391,0,0,0.18,0.018,0,0,0,0.18,15,1496,2037,415609,664216,664522,669727,676733,677367,677371,733281,737438,1148413,1150514,1150803,1163042,1528986,1529055,1533924,1536018,1536028,1934144,1934164,1934184,2022801,2022897
0,0,0.157546,0.21,0.06,0.079437,0,0,0.34,0.36,0,0,0,0.36,16,1505,12512,428582,664216,664522,665252,676733,677367,678292,732136,748196,1147396,1150512,1150884,1174621,1528989,1529128,1533925,1536019,1547217,1934144,1934163,1934994,2022807,2023176
0,0,0.003317,0,0.04,0.060375,1,0.68,0.64,0.4,0,0.5,0.5,0.04,14,1496,2047,415609,664217,664522,665266,676734,677367,677371,732589,737448,1147442,1150512,1150713,1163060,1528988,1529055,1533924,1536018,1536040,1934144,1934164,1934184,2022801,2022897
0,0,0.006633,0.19,0.04,0.109484,0.334,0.03,0.1,0.162,0,0.1,0,0.1,15,1490,2032,416594,664217,664524,668142,676733,677367,682515,733658,737432,1148688,1150513,1150681,1163036,1528983,1529047,1533925,1536020,1536022,1934147,1934163,1934839,2022804,2023043
0,0,0.391376,0,0,0.227828,0,0,0,0.462,0,0,0,1,14,1497,2033,415607,664216,664524,665413,676733,677367,680545,732452,737433,1147697,1150513,1150625,1163037,1528989,1529040,1533924,1536018,1536023,1934144,1934163,1934181,2022801,2022897
0,0,0.006633,0.06,0.22,0.047922,0.07,0.48,0.24,0.08,0,0.4,0,0.22,17,1644,2033,415607,664216,664522,664592,676733,677367,677726,732098,737433,1147348,1150513,1151910,1163037,1528982,1529633,1533924,1536018,1536023,1934144,1934163,1934181,2022801,2022897
1,0,0.00995,0.01,0,0.032375,0,0.07,0,0.09,0,0.1,0,0,14,1484,2032,419047,664216,664522,664582,676733,677367,677538,732131,737432,1147385,1150512,1150595,1185101,1528982,1529013,1533925,1536019,1585267,1934145,1934163,1936046,2022803,2025164
0,0.25,0.024876,0.08,0.16,0.000063,0.016,0.27,0.64,0.428,0.2,0.6,0,0.16,14,1484,2032,415676,664217,664524,665217,676733,677367,677730,732199,737432,1147462,1150513,1150777,1163267,1528985,1529146,1533925,1536019,1536241,1934144,1934163,1934182,2022803,2022941
0,0.05,0.278607,0.08,0.02,0.000031,0,0.02,0.04,0.02,0.1,0.2,0,0,29,1481,2032,419051,664223,664523,664606,676734,677367,677371,733046,737432,1147441,1150512,1150553,1163036,1528983,1528997,1534175,1536020,1536022,1934146,1934163,1935979,2022803,2024273
0,0,0.004975,0.07,0.08,0.121047,0.372,0.03,0.9,0.292,0,0.1,0,0.28,15,1522,2038,415609,664216,664522,665804,676734,677367,677371,732810,737439,1148027,1150512,1150938,1163044,1528983,1529105,1533924,1536018,1536030,1934144,1934167,1934184,2022801,2022897
0,0.1,0.008292,0.05,0.24,0.000422,0.02,0.02,0.66,0.066,0.2,0.2,0,0.2,32,1484,5501,420336,664217,664522,664601,676735,677367,677409,732202,741005,1147408,1150514,1150756,1167057,1528983,1529013,1533925,1536021,1539717,1934144,1934165,1936604,2022803,2025801
0,0,0.003317,0.28,0.04,0,1,0.1,0.56,0.386,0,0.2,0,0,445,1477,2222,415843,664216,664522,664550,676734,677367,677794,732087,737630,1147334,1150513,1150639,1163255,1528982,1529018,1533925,1536020,1536229,1934144,1934163,1934209,2022802,2022903
0,0,0.018242,1,0.16,0.676125,0,0,0.54,0,0,0,0,0.5,15,1508,2033,415607,664216,664522,665700,676750,677367,677522,732734,737433,1147964,1150515,1152068,1163037,1528989,1529250,1533924,1536018,1536023,1934144,1934168,1934181,2022801,2022897
1,0.05,0.474295,0.04,0.04,0.000063,0,0.01,0.04,0.112,0.1,0.1,0,0,14,1527,2039,415615,664217,664522,664591,676733,677367,677400,732122,737440,1147375,1150513,1150847,1163045,1528982,1529056,1533925,1536020,1536031,1934144,1934164,1934181,2022803,2022999
0,0,0.006633,0,0.02,0.585313,0,0,0.1,0.002,0,0,0,0.02,14,1496,2038,415609,664216,664523,664556,676733,677367,677381,732087,737439,1147334,1150512,1150650,1163044,1528984,1529039,1533924,1536018,1536030,1934144,1934163,1934184,2022801,2022897
0,0,0.004975,0.05,0.22,0.031172,0.498,0.07,0.96,0.182,0,0.2,0,0.54,31,1522,2037,415609,664216,664522,664585,676733,677367,679406,732118,737438,1147371,1150513,1150779,1163042,1528982,1529105,1533924,1536018,1536028,1934145,1934169,1934184,2022801,2022897
0,0,0.6534,0.1,0.02,1,0,0,0.18,0.002,0,0,0,0.16,14,1491,2053,415628,664217,664523,664795,676736,677368,677807,732208,737454,1147475,1150516,1150604,1163056,1528989,1529070,1533924,1536018,1536048,1934144,1934166,1934187,2022801,2022897
0,0,0.006633,0.03,0.02,0.991453,0,0,0.02,0.002,0,0,0,0.02,15,1475,2032,415606,664216,664522,664612,676737,677368,677620,732100,737432,1147350,1150515,1151841,1163036,1528989,1529534,1533924,1536018,1536022,1934144,1934165,1934178,2022801,2022897
1,0,0.197347,0,0,0.103125,0.35,0.22,0.42,0.428,0,0.7,0,0,14,1593,2080,415668,664216,664524,664714,676733,677367,683286,732257,737486,1147437,1150513,1151015,1163097,1528982,1529150,1533925,1536019,1536078,1934144,1934163,1934239,2022807,2023105
0,0,0.054726,0,0,0.64475,1,0,0.1,0.164,0,0,0,0,15,1497,2033,415607,664216,664524,664613,676733,677367,677372,732086,737433,1147333,1150512,1150637,1163037,1528984,1529040,1533924,1536018,1536023,1934144,1934163,1934181,2022801,2022897
0,0,0.004975,0.04,0.1,0.072281,0,0,0.1,0.182,0,0,0.1,0.1,22,1656,2033,415607,664216,664524,665008,676733,677367,677528,732197,737433,1147461,1150515,1152996,1163037,1528988,1529604,1533924,1536018,1536023,1934144,1934163,1934181,2022801,2022897
0,0,0.003317,0.27,0.36,0.028047,0.04,0.01,0.38,0.04,0,0.1,0,0.36,14,1495,2032,440314,664220,664521,671139,676736,677367,677371,733648,737432,1148733,1150513,1150605,1241315,1528984,1529004,1533930,1536021,1536022,1934144,1934163,1939545,2022820,2025494
0,0,0.072968,0.74,0.02,0.09625,0.366,0.06,0.34,0.074,0,0.2,0,0.34,15,1530,2164,415711,664216,664522,665294,676733,677367,681606,732260,737568,1147524,1150514,1150857,1163193,1528982,1529165,1533925,1536019,1536174,1934144,1934163,1934280,2022804,2023023
0,1,0.004975,0.13,0.18,0.001687,0.018,0.29,0.22,0.018,0.1,0.1,0.2,0.18,15,1481,28627,428628,664217,664523,666883,676733,677367,677522,732734,764524,1147964,1150512,1150553,1174828,1528987,1528997,1533937,1536019,1563531,1934144,1934166,1934182,2022803,2030134
0,0.1,0.008292,0.22,0.24,0.000031,0.024,0.02,0.26,0.024,0.1,0.1,0,0.24,20,1480,2060,415640,664216,664522,665813,676733,677367,677982,732469,737462,1147720,1150514,1150906,1163074,1528983,1529089,1533935,1536020,1536055,1934144,1934163,1934203,2022802,2022924
0,0,0.028192,0.03,0.08,0.187734,0.036,0.01,0.14,0.036,0,0.1,0,0.08,16,1509,2032,415606,664216,664521,664808,676733,677367,679197,732389,737432,1147613,1150513,1150649,1163036,1528984,1529109,1533924,1536018,1536022,1934144,1934163,1934572,2022801,2022897
0,0.05,0.157546,0.03,0.04,0.000516,0.004,0.01,0.04,0.004,0.1,0.1,0,0.04,14,1484,2032,416375,664216,664524,665316,676733,677367,678076,732194,737432,1147451,1150512,1150595,1169785,1528984,1529013,1533925,1536019,1543212,1934147,1934164,1934182,2022803,2024247
0,0,0.074627,0.04,0,0.102,0.43,0.03,0.52,0.094,0,0.2,0,0.26,24,1679,2038,415609,664216,664522,665447,676735,677367,679191,732535,737439,1147781,1150512,1151243,1163044,1528983,1529329,1533924,1536018,1536030,1934144,1934170,1934184,2022801,2022897
0,0.05,0.008292,0.01,0,0.000016,0,0.08,0,0,0.1,0.7,0,0,15,1496,2038,415609,664223,664522,664691,676733,677367,677371,732271,737439,1147531,1150513,1150653,1163044,1528986,1529039,1533924,1536018,1536030,1934144,1934163,1934184,2022801,2022897
0,0,0.003317,0,0,0.640547,0.468,0,0.24,0.216,0,0,0,0,15,1553,2038,415609,664216,664523,664854,676733,677367,677371,732188,737439,1147449,1150512,1150827,1163044,1528982,1529157,1533924,1536018,1536030,1934145,1934163,1934184,2022801,2022897
0,0,0.301824,0.12,0.26,0.503859,0.33,0.01,0.56,0.288,0,0,0,0.56,14,1751,2038,415609,664216,664522,671092,676733,677367,685487,736027,737439,1149483,1150512,1152163,1163044,1528982,1529716,1533924,1536018,1536030,1934144,1934163,1934184,2022801,2022897
0,0,0.006633,0.2,0.82,0.008,0,0,0.76,0.09,0,0,0,0.82,14,1480,2032,415606,664216,664521,666762,676746,677367,677371,732472,737432,1147724,1150512,1150552,1163036,1528982,1528998,1534008,1536019,1536022,1934144,1934163,1946009,2022802,2028088
0,0,0.006633,0.04,0.02,0.173531,1,0.03,0.02,1,0,0.1,0,0.26,91,1594,2032,415606,664216,664524,665287,676733,677367,677371,732925,737432,1147662,1150512,1151009,1163036,1528982,1529167,1533932,1536019,1536022,1934144,1934164,1934491,2022815,2022897
1,0,0.069652,0.02,0.1,0.052781,0,0,0.44,0.01,0,0,0,0.1,32,1541,8957,417086,664232,664522,666064,676734,677367,677371,732919,743792,1148128,1150514,1150941,1164876,1528982,1529060,1533924,1536018,1537697,1934144,1934163,1934216,2022801,2022897
0,0,0.026534,0.02,0.36,0.326047,0.112,0.18,0.14,0.064,0,0.3,0,0.38,15,1496,2037,415609,664216,664522,666720,676733,677367,681952,733313,737438,1148441,1150512,1150713,1163042,1528982,1529055,1533924,1536018,1536028,1934144,1934163,1934184,2022801,2022897
1,0,0.039801,0,0,0.216359,1,0.01,0.38,0.372,0,0.1,0,0,26,1496,2037,415609,664218,664524,667368,676733,677367,679143,733202,737438,1148344,1150513,1150653,1163042,1528982,1529039,1533924,1536018,1536028,1934144,1934163,1934184,2022801,2022897
0,0,0.006633,0.01,0.02,0.240016,0.224,0.08,0.02,0.212,0,0.1,0,0.02,14,1504,2032,415612,664221,664523,664621,676733,677367,677424,732139,737432,1147399,1150512,1150885,1163058,1528982,1529101,1533924,1536018,1536076,1934145,1934163,1934180,2022801,2022897
0,0,0.018242,0.23,0.22,0.023047,0.064,0.02,0.36,0.26,0,0.2,0,0.24,14,1941,2509,416022,664218,664523,664634,676734,677367,677374,732513,737926,1147383,1150514,1155811,1163573,1528982,1531152,1533925,1536019,1536531,1934145,1934163,1934422,2022809,2032282
0,0,0.404643,0.13,0.24,0.007844,0,0,0.32,0.176,0,0,0,0.24,14,1607,2309,415795,664216,664523,666434,676734,677367,677371,732889,737720,1148099,1150513,1150982,1163203,1528989,1529181,1533925,1536019,1536317,1934144,1934163,1934352,2022802,2022902
0,0,1,0.05,0.04,0,0,0,0.1,0.01,0,0,0,0.1,24,1475,2256,415723,664219,664523,664617,676737,677368,677371,732193,737666,1147419,1150513,1152266,1163141,1528990,1529509,1533924,1536018,1536121,1934144,1934167,1934291,2022801,2022897
0,0,0.003317,0.21,0.6,0.185062,0.574,0.01,0.28,0.57,0,0.1,0,0.62,16,1488,2032,416831,664216,664522,670245,676741,677367,677371,735513,737432,1149164,1150517,1150725,1437868,1528984,1529002,1534006,1536021,1536022,1934144,1934164,1935013,2022808,2023513
1,0.05,0.024876,0.1,0.1,0.000391,0.01,0.45,0.14,1,0.1,1,0.1,0.1,16,1654,206119,416972,664216,664523,664548,676733,677367,678821,732085,947786,1147332,1150520,1152015,1351655,1528988,1529728,1533924,1536018,1739818,1934144,1934164,1934843,2022801,2022897
1,0,0.004975,0.15,0.2,0.023297,0.302,0.1,0.62,0.41,0,0.4,0.7,0.2,14,1488,2052,415633,664217,664522,664547,676735,677367,677371,732097,737453,1147342,1150512,1150660,1163066,1528988,1529053,1533925,1536020,1536047,1934144,1934163,1934186,2022808,2022911
0,0,0.003317,0,0,0.000219,0.184,0,0,0.166,0,0,0,0,14,1481,2032,415606,664216,664521,664792,676733,677367,678699,732382,737432,1147629,1150513,1150544,1163036,1528985,1528997,1533926,1536020,1536022,1934144,1934163,1934426,2022803,2023420
0,0,0.026534,0.06,0.1,0.157578,0.012,0.02,0.1,0.018,0,0.1,0,0.1,14,1475,2073,415623,664216,664526,665083,676735,677367,678877,732356,737478,1147602,1150512,1150700,1163089,1528982,1529154,1533924,1536018,1536069,1934144,1934163,1934188,2022801,2022897
0,0,0.048093,0,0,0.049688,0.274,0.14,0.3,1,0,0.3,0,0,17,1493,2147,415762,664216,664524,665774,676735,677367,679463,732633,737551,1147874,1150513,1150945,1163173,1528982,1529215,1533924,1536018,1536157,1934144,1934163,1934242,2022801,2022897
1,0.15,0.004975,1,0.12,0.000234,0.008,0.03,0.22,0.016,0,0.1,0,0.08,23,1547,4418,417351,664216,664523,667527,676733,677367,677371,733754,739881,1148662,1150514,1151227,1165830,1528982,1529196,1533925,1536020,1538566,1934144,1934167,1935206,2022816,2023217
0,0.1,0.003317,0,0,0.022109,0.002,1,0.14,0.322,0,1,0,0,16,1636,3064,417016,664216,664524,664759,676733,677367,677656,732118,738495,1147371,1150514,1153479,1164241,1528987,1530639,1533924,1536018,1537128,1934144,1934165,1935495,2022801,2022897
0,0,0.004975,0.06,0.02,0.045516,0.122,0.04,0.2,0.07,0,0.1,0,0.02,14,1493,2116,415621,664218,664525,665207,676734,677367,677374,732279,737521,1147443,1150513,1151772,1163142,1528982,1529375,1533924,1536018,1536122,1934144,1934164,1934193,2022801,2022897
0,0,0.004975,0.01,0,0.091594,0.79,0.09,0.04,0.032,0,0.2,0,0,99,1553,2047,415609,664217,664523,664655,676740,677367,677439,732154,737448,1147411,1150514,1151693,1163060,1528982,1529319,1533924,1536018,1536040,1934144,1934165,1934184,2022801,2022897
0,0,0.003317,0,0,0,0,0,0.04,0.006,0,0,0,0,14,1496,2037,415609,664217,664524,664573,676735,677368,677371,732143,737438,1147343,1150512,1150650,1163042,1528990,1529039,1533924,1536018,1536028,1934144,1934166,1934184,2022801,2022897
0,1,0.004975,0.37,1,0.002047,0.424,0.45,0.94,0.106,0.1,0.1,0,1,14,1476,2303,415940,664216,664521,664570,676733,677367,677437,732114,737714,1147363,1150513,1150644,1163341,1528982,1529081,1533925,1536021,1536311,1934144,1934165,1934524,2022802,2023131
0,0.15,1,0.09,0.12,0.001703,0.016,0.28,0.38,0.096,0.1,0.4,0,0.16,15,1644,4643,419191,664218,664522,664592,676735,677367,677395,732098,740110,1147348,1150512,1151191,1166088,1528983,1529316,1533924,1536018,1538805,1934145,1934163,1937274,2022801,2022897
0,0,0.004975,0.01,0,0.636719,0.062,0,0,0.048,0,0,0,0,14,1824,2032,417684,664216,664526,665396,676734,677367,677488,732938,764555,1147527,1150513,1152559,1165616,1528982,1529770,1533925,1536020,1538381,1934144,1934163,1934182,2022803,2073303
0,0,0.00995,1,0.22,0.015344,0,0,0.22,0.022,0,0,0,0.22,113,1480,2060,415640,664218,664523,664823,676733,677367,677372,732411,737462,1147656,1150518,1150780,1163074,1528982,1529089,1533935,1536020,1536055,1934144,1934163,1934203,2022802,2022924
0,0,0.008292,0,0.18,0.047828,0.156,0.04,0.06,0.138,0,0.1,0,0.18,14,1475,2032,466726,664216,664523,664680,676733,677367,677823,732256,737432,1147520,1150515,1152061,1251962,1528984,1529574,1533924,1536018,1625652,1934144,1934163,1935010,2022801,2022897
0,0,0.008292,0.14,0.48,0.033469,0.056,0.09,0.5,0.052,0,0.3,0,0.48,16,1533,2319,415690,664218,664524,669408,676733,677367,677879,733572,737730,1148659,1150513,1150807,1163111,1528982,1529069,1533925,1536020,1536092,1934144,1934169,1934260,2022807,2022944
0,0,0.039801,0.2,0.3,0.382984,0.15,0.12,0.88,0.124,0,0.1,0,0.3,14,1517,2032,439956,664222,664522,664566,676735,677367,677438,732098,737432,1147348,1150512,1150635,1163036,1528988,1529029,1533934,1536019,1536022,1934145,1934163,1934993,2022814,2023538
0,0,0.004975,0.39,0.3,0.068781,0.158,0.38,0.3,1,0,0.5,0,0.32,15,1483,84703,487747,664216,664522,664970,676737,677367,682012,732311,821456,1147566,1150512,1150558,1245107,1528982,1528996,1533963,1536019,1617681,1934144,1934164,1934455,2022806,2023088
0,0,0.008292,0.14,0,0.586969,0.32,0.01,0,0.316,0,0,0,0,15,1494,2051,415632,664216,664526,667945,676733,677367,677371,734467,737452,1149376,1150518,1150956,1163065,1528983,1529050,1533925,1536019,1536046,1934148,1934163,1934210,2022803,2023447
1,0.15,0.112769,0.02,0.02,0.002734,0.002,0.05,0.2,0.048,0.2,0.3,0,0.02,20,1513,2045,415622,664216,664523,665446,676735,677367,679932,732413,737446,1147659,1150513,1150580,1163051,1528982,1529025,1533925,1536020,1536037,1934144,1934163,1934182,2022803,2022900
0,0.35,0.003317,0,0,0.006156,0.022,1,0.22,0.356,0.1,1,0,0,15,1484,2032,417958,664216,664522,669164,676733,677367,692498,733955,737432,1148980,1150513,1150592,1167558,1528985,1529013,1533925,1536019,1536022,1934144,1934163,1936080,2022803,2024643
0,0,0.006633,0.01,0.08,0.227766,0,0,0.3,0.86,0,0,0,0.08,14,1522,2038,415609,664216,664523,665360,676733,677367,677371,732357,737439,1147603,1150512,1150938,1163044,1528986,1529105,1533924,1536018,1536030,1934144,1934163,1934184,2022801,2022897
0,0,0.004975,0.01,0,0.135844,0.122,0.01,0.02,0.068,0,0.1,0,0,14,1481,2032,415606,664216,664523,664932,676733,677367,680064,732275,737432,1147534,1150519,1150843,1163036,1528984,1528997,1533931,1536021,1536022,1934144,1934163,1935937,2022815,2035273
0,0,0.006633,0.02,1,0.023031,0,0,0.98,0.212,0,0,0,1,15,1522,2034,415607,664216,664522,666396,676746,677367,677371,733591,737435,1148677,1150513,1151267,1163039,1528986,1529304,1533924,1536018,1536025,1934144,1934167,1934181,2022801,2022897
0,0.1,0.38806,0,0.18,0.002328,0.348,0.08,0.32,0.296,0.1,0.4,0,0.28,15,1496,2047,415609,664216,664522,665009,676733,677367,677980,732140,737448,1147397,1150516,1151397,1163060,1528982,1529039,1533924,1536018,1536040,1934144,1934170,1934184,2022801,2022897
0,0.05,0.013267,0.9,0.42,0.004422,0.064,0.01,0.66,0.064,0.1,0.1,0,0.42,16,1478,2032,415606,664216,664521,664545,676733,677367,677429,732088,737432,1147337,1150517,1150567,1163036,1528984,1528993,1534006,1536019,1536022,1934144,1934164,1957363,2022805,2041737
1,0,0.343284,0.47,0.2,0.001563,0,0,0.92,0.092,0,0,0,0.92,15,1475,2073,415623,664217,664526,667090,676733,677367,679215,732291,737478,1147550,1150512,1150700,1163089,1528989,1529154,1533924,1536018,1536069,1934144,1934163,1934188,2022801,2022897
0,0,0.006633,0.33,0.28,0.027578,0.43,0.17,0.36,0.204,0,0.2,0,0.28,21,1484,2041,415617,664216,664522,664591,676734,677367,679078,732122,737442,1147375,1150512,1150595,1163047,1528982,1529013,1533925,1536020,1536033,1934144,1934164,1934194,2022803,2022920
1,0,0.169154,0.04,0.2,0.0075,0,0,0.42,0.042,0,0,0,0.2,17,1475,2044,415620,664216,664523,664930,676737,677367,677377,732280,737445,1147364,1150512,1152131,1163050,1528989,1529044,1533924,1536018,1536036,1934144,1934164,1934196,2022801,2022897
0,0,0.111111,0.37,0.4,0.045781,0.248,0.2,0.66,0.698,0,0.6,0,0.62,15,1510,32433,448043,664234,664522,667520,676733,677367,677371,733668,768235,1147787,1150512,1150647,1194712,1528988,1529034,1533925,1536020,1567333,1934144,1934164,1952526,2022810,2022917
0,0,0.024876,1,0,0.054891,0.19,0.17,0.04,0.008,0,0.2,0,0.04,14,1479,2032,417985,664216,664522,665841,676733,677367,679436,733010,877494,1147410,1150513,1150542,1165930,1528982,1528994,1534146,1536021,1555010,1934144,1934165,1936253,2022805,2024415
1,0,1,0.07,0.08,0.203437,0,0,0.14,1,0,0,0,0.2,16,1475,2032,415606,664216,664521,668615,676736,677367,677414,733912,737432,1148949,1150513,1152268,1163036,1528989,1529586,1533924,1536018,1536022,1934144,1934163,1934178,2022801,2022897
0,0,0.056385,0.1,0.02,0.350359,1,0.05,0.04,1,0,0.2,0,0.04,16,1712,2034,415607,664218,664522,665927,676735,677367,677572,732412,737435,1147657,1150512,1151498,1163039,1528983,1529430,1533924,1536018,1536025,1934144,1934163,1934181,2022801,2022897
0,0,0.006633,0.02,0,0.007313,0,0,0.08,0.004,0,0,0,0,16,1497,2034,415607,664221,664523,666517,676733,677367,681074,732427,737435,1147643,1150512,1150637,1163039,1528989,1529040,1533924,1536018,1536025,1934144,1934166,1934181,2022801,2022897
1,0,0.034826,0.12,0.28,0.089063,0.07,0.06,0.28,0.202,0,0.2,0,0.28,14,1524,2032,416389,664218,664522,665136,676733,677367,677371,732486,737432,1147739,1150513,1150806,1163036,1528982,1529041,1533924,1536018,1536022,1934144,1934164,1934197,2022801,2022897
0,0,0.006633,0.09,0,0.073031,0.026,0.03,0,0.008,0,0.1,0,0,58,1521,28399,423931,664217,664522,666324,676733,677367,677947,732258,764338,1147521,1150513,1150628,1190817,1528989,1529043,1533925,1536019,1563298,1934144,1934163,1934452,2022808,2023903
0,0.1,0.004975,0.3,0.1,0.000219,0.006,0.02,0.1,0.01,0.1,0.1,0,0.06,14,1481,2032,421747,664217,664522,665067,676733,677367,677440,732110,737432,1147359,1150512,1150553,1168331,1528983,1528997,1533945,1536021,1536022,1934144,1934164,1938846,2022821,2026499
0,0,0.034826,0,0,0,0,0,0,0,0,0,0,0,18,1501,2107,415710,664216,664522,664693,676733,677368,677371,732182,737512,1147405,1150512,1150889,1163131,1528990,1529281,1533924,1536018,1536111,1934144,1934167,1934278,2022801,2022897
0,0,0.004975,0.01,0,1,0.174,0,0,0.054,0,0,0,0,14,1517,13858,430083,664216,664523,664666,676736,677368,677395,732098,749587,1147348,1150514,1150726,1176077,1528986,1529029,1533925,1536021,1548611,1934144,1934163,1934179,2022803,2033410
0,0.35,0.006633,0,0,0.002328,0.054,0.12,0,0,0.2,0.3,0,0,15,1475,377201,449572,664218,664522,665776,676733,677367,677624,732455,1079144,1147608,1150514,1158168,1506553,1528987,1531188,1533924,1536018,1884820,1934144,1934165,1938016,2022801,2022897
0,0,0.004975,0.03,0,0.62,0,0,0.02,0.126,0,0,0,0,14,1487,2644,415629,664216,664523,664578,676733,677367,678727,732130,738064,1147384,1150512,1150541,1163059,1528984,1529006,1533924,1536018,1536544,1934145,1934163,1934185,2022801,2022897
0,0,0.006633,0.05,0.1,0.188406,0.032,0.02,0.08,0.03,0,0.1,0,0.1,15,1484,2032,415721,664216,664522,665231,676734,677367,678100,732243,737432,1147506,1150514,1151676,1163663,1528985,1529280,1533925,1536021,1537118,1934145,1934163,1934182,2022803,2023037
0,0,0.026534,0.02,0.06,0.123625,0.65,0.09,0.12,0.188,0,0.3,0,0.06,23,1475,8251,423691,664216,664522,665526,676733,677367,677371,733210,743811,1147773,1150514,1153335,1170072,1528982,1530534,1533924,1536018,1542694,1934144,1934164,1935338,2022801,2022897
0,0,0.029851,0.47,0.28,0.116312,0,0,0.26,0.01,0,0,0,0.28,18,1484,3103,417054,664218,664524,664591,676733,677367,677400,732122,738534,1147375,1150513,1150592,1164291,1528982,1529013,1533925,1536020,1537169,1934146,1934164,1935516,2022803,2023043
0,0,0.160862,0.01,0,0.610469,0,0,0.02,0.036,0,0,0,0,15,1602,2038,415609,664221,664523,665594,676733,677367,677371,733020,737439,1148200,1150512,1150946,1163044,1528986,1529176,1533925,1536020,1536030,1934145,1934167,1934184,2022803,2023178
1,0,0.006633,0.04,0.04,0.030703,0.016,0.27,0.16,0.366,0,0.8,0,0.04,14,1479,242924,415754,664216,664526,664814,676733,677367,677408,732093,956439,1147338,1150513,1150542,1163413,1528982,1528994,1533929,1536021,1536432,1934144,1934163,1934259,2022804,2022993
0,0,1,0.08,0,1,0,0,0,0.036,0,0,0,0,18,1485,69892,474401,664216,664522,665159,676738,677368,679199,732189,806409,1147450,1150513,1150574,1231683,1528987,1528999,1533926,1536021,1605062,1934144,1934165,1934346,2022809,2049937
0,0,0.008292,0,0.02,0.030812,0,0,0.02,0.028,0,0,0,0.02,14,1475,16105,432435,664216,664524,664815,676737,677367,677376,732525,751822,1147458,1150515,1151628,1178409,1528982,1529301,1533924,1536018,1550917,1934146,1934168,1934289,2022801,2022897
0,0,0.004975,0.05,0.08,0.0715,0.278,0.01,0.36,0.226,0,0.1,0.1,0.12,15,1522,2038,415609,664220,664522,667396,676733,677367,686476,732806,737439,1148028,1150512,1150938,1163044,1528985,1529105,1533924,1536018,1536030,1934144,1934163,1934184,2022801,2022897
